"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-brqnyTfgmeTkYkEAYUx9M8","LegalEntity","Rzhanov Institute of Semiconductor Physics, Siberian Branch of Russian Academy of Sciences","IPP SB RAS;Institute of Semiconductor Physics IM A.V. Rzhanov;ロシア科学アカデミーシベリア支部、ルジャノフ半導体物理学研究所;Ａ．Ｖ．ルジャノフ名称半導体物理学研究所","","","13 Lavrentiev Avenue, Novosibirsk, 630090, Russia.;13 Prospekt Akademika Lavrentyeva, Novosibirsk, Novosibirk Oblast, 630090, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-bu5FAVRiULeU88uKyDCqUu","LegalEntity","OOO Planar","有限会社プラナール","","","8th March Street, Dom 16, Izhevsk, Republic of Udmurt, Russia 426034;Dom 19, Bazisnaya St., Izhevsk, Republic of Udmurt, Russia 426034.;Office 1, Dom 76, Likhvintseva St., Izhevsk, Republic of Udmurt, Russia 426034","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-bwRdobXJqxhiqTTbfnu7dE","LegalEntity","United Shipbuilding Corporation JSC “SC “Zvyozdochka”","Filial “Astrakhanski Sudoremontny Zavod” Aktsionernogo Obshchestva “Tsentr sudoremonta “Zvezdochka”;株式会社「船舶修理センター・ズヴョーズダチカ」 「アストラハンスキー・船舶修理工場」支社;株式会社統一造船会社「株式会社ズヴョーズダチカ」","","","37 Atarbekova, Astrakhan, Astrakhanskaya Oblast, Russia, 414009.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-by3H3oEPbTZtbvnuEafEPp","LegalEntity","GFK Logistics LLC","OOO Dzhiefkei Logistiks;有限会社GFK ロジスティクス","","","Building 32, Kirovogradskaya Street, Moscow, 117519, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-c3YWvHkoaWKqsMqSoLrxEg","LegalEntity","Bion Group Ic Ve Dis Ticaret Limited","Bion Group Ltd Sti;Bion Group İç Ve Diș Ticaret Limited Șirketi;Bion Trade Group Limited;ビオン･グループ有限会社;ビオン･グループ･イチ･ヴェ･ドゥシュ･ティジャーレット有限会社;ビオン･トレード･グループ有限会社","","","Maslak Mah. Büyükdere Cad. Noramin İș Merkezi No:237 İç Kapi No:202, Sariyer, Istanbul, Turkey.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-c4AEoSVmwNj5TeNjcKoRbP","LegalEntity","Eastech Electronics Limited","EASTECH;Eastech Electronics;Eastech Electronics Ltd;Shenzhen East Technology Limited;Shenzhen Yitai Technology Co Ltd;Yitai International Electronics Co Ltd;Yitai Technology;イーステック;イーステック・エレクトロニクス;イーステック・エレクトロニクス・リミテッド;イータイ・インターナショナル・エ レクトロニクス・カンパニー・リミテッド;イータイ・テクノロジー;シェンジェン・イースト・テクノ ロジー・リミテッド;シェンジェン・イータイ・テクノロジー・カンパニー・ リミテッド","","","Room 17F, Block A Huaqiang Square, No. 1019 Huaqiang North, Road, Futian District, Shenzhen, Guangdong, China;Room 32, 11/F, Lee, Ka Industrial Building, 8 Ng Fong Street, San Po Kong, Kowloon, Hong, Kong, China","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-c9CirADoJuh4J6MYumjpSM","LegalEntity","Tactical Missile Corporation, 711 Aircraft Repair Plant (711 ARZ),","711 ARZ;戦術ミサイル兵器コーポレーション、711航空機修理工場","","","18 Chkalova Pereulok, Borisoglebsk, Voronezhskaya Oblast, 397171, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cBGSeRJCJ3JhcmGVvjxfHu","LegalEntity","TD Promelektronika LLC","Trading House Promelektronika;有限会社商社プロメレクトロニカ","","","31 Novocherkasski Bulvar, Moscow, 109369, Russia.;70 Kolmogorova Street, Office 209, Ekaterinburg, Sverdlovskaya Oblast, 620034, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cBXAio3i9ddiwtGYpjdSXD","LegalEntity","Vladimir Design Bureau for Radio Communications OJSC","VKBR;公開株式会社ウラジーミル無線通信設計局","","","28 Baturina St., Vladimir, Vladimirskaya oblast, 600017, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cDtAzPbNaYCiiQfCtHQtY6","LegalEntity","United Shipbuilding Corporation “Production Association Northern Machine Building Enterprise”","JSC PO Sevmash;株式会社 PO セヴマシュ;統一造船会社「生産連合体北方機械製造企業」","","","58 Archangelskoye Shosse, Severodvinsk, Archangelsk Region, 164500, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cFmG94hFooZ8LbNUfr5RL7","LegalEntity","Joint Stock Company Machine-Building Engineering Office Fakel Named After Akademika P.D. Grushin","AO MKB Fakel;Engineering Design Bureau Fakel;JSC EBD Fakel;Mashinostroitelnoe Konstruktorskoe Byuro Fakel I.M. Akademika P.D. Grushina;P.D.グルシン名称機械建設工事局ファケル;工業 設計局ファケル;株式会社 EBD ファケル;株式会社 MKB ファケル;株式会社P.D.グルシン名称機械製造設計局ファケル","","","33 Akademika Grushina Street, Khimki, Moscow Oblast, 141401, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cJkDZLv7WsJzBRqCCFxac5","LegalEntity","VXI-Systems Limited Liability Company","InformTest Holdings;VXI-Systems;VXI-Systems LLC;VXI-Systemy;VXI-Systemy OOO;VXIシステム;インフォームテスト・ホールディングス;有限会社VXI システムズ","","","4 Savelkinsky Way, 6th Floor, Premises XIV, Room 8, Zelenograd, Moscow, 124482, Russia.;4 Savelkinsky Way, Zelenograd, Moscow, 124482, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cM5MW4Zhub7r7CCHKskjmK","LegalEntity","M Star International Trading Company Limited","M Star International Trading Co Limited;M-Star International Trading Co., Ltd;Meixing International Trade Co., Ltd;エム･スター･インターナショナル･トレーディング有限会社;メイシン･インターナショナル･トレード有限会社;美星國際貿 易有限公司","","","No. 52, Fu Hang Road, Tuen Mun, NT, Hong Kong, China.;Room 2501, International Science & Technology Building, Futian District, Shenzhen, Guangdong, China;Unit D19, 3/F Wong King Industrial Building, No. 2 Tai Yau Street, Kowloon, Hong Kong, China","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cMaq6JE24xGJwVWB7vqeCz","LegalEntity","Lytkarino Machine-Building Plant","Branch of UEC-UMPO Lytkarino Machine-Building Plant;UEC-UMPO支部リトカリノ機械製造工場;リトカリノ機械製造工場","","","Turaevo Promzona, Building 9, Lytkarino, Moscow Oblast 140080, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cNkH6DfHZXKnAALh3wffb5","LegalEntity","China HEAD Aerospace Technology Co","China HEAD;China HEAD Technology Co;China HEAD Technology Company;HEAD Aerospace Group;HEAD Aerospace；;チャイナ･ヘッド;チャイナ･ヘッド･エアロスペース・テクノロジー社;チャイナ･ヘッド･テクノロジー社;ヘッド･エアロスペース;ヘッド･エアロスペース･グループ;北京和德宇航技术有 限公司","","","5F, Bldg 5, Science;B-11a-02 Keshi Plaza 28 Shangdi Xinxi Rd, Beijing, 100085, China.;Room No.1, 13th floor, Building No.5, Defence Science;Technology Park, A-2 North Xisanhuan Road, Haidian District, Beijing, China;Technology Park, Compound A2, West 3rd Ring North Road, Haidian district, Beijing, China","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cP8L45dLD83jgLnvuCXYvH","LegalEntity","Open Joint Stock Company Khabarovsk Radio Engineering Plant","AO KHRTZ;AO Khabarovskiy Radiotekhnicheskiy Zavod;JSC Khabarovsk Radio Engineering Plant;KHRTZ PAO;OAO KHRTZ;公開株式会社ハバロフスク無線工学工場;株式会社 KHRTZ;株式会社ハバロフスク 無線工学工場","","","8 Kedrovy Lane, Building V, Khabarovsk, Khabarovsk Territory, 680041, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cS4PYWrNuW9AF7XNCpL9oS","LegalEntity","Joint-Stock Company Concern Almaz-Antey","Almaz-Antey Corp;Almaz-Antey Defense Corporation;Almaz-Antey JSC;Joint-Stock Company Almaz-Antey Air and Space Defence Corporation;Otkrytoe Aktsionernoe Obshchestvo Kontsern PVO Almaz Antei;アルマズ・アンティ株式 会社;アルマズ・アンティ社;アルマズ・アンティ防衛会社;公開株式会社コンツェルン PVOアルマズ・アンティ;株式会社アルマズ・アンティ航空宇宙 防衛会社;株式会社コンツェルン・アルマズ・アンティ","","","41 ul. Vereiskaya, Moscow, 121471, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cTAa2JmfACPmPPZ5WHiXCD","LegalEntity","Scientific-Research Institute “Argon”","Argon Scientific-Research Institute JSC;NII Argon JSC;株式会社 NIIアルゴン;株式会社アルゴン科学研究所;科学研究所「アルゴン」","","","125 Varshavskoe Shosse, Building 1, Moscow, 117587, Russia.;4 Karla Marksa Street, Kaluga, 248000, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-cTBkSPqSjKzYBEB6pfAiJz","LegalEntity","Tactical Missile Corporation, Joint Stock Company “Plant Dagdiesel”","戦術ミサイル兵器コーポレーション、株式会社「ダグディエセル・プラント」","","","1 Lenina Street, Kaspiysk, Republic of Dagestan, 368300, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
